date,delay,distance,origin,destination
01042305,10,1332,SEA,FAI
01041035,-2,1259,SEA,ANC
01041955,-3,1332,SEA,FAI
01040600,4,605,SEA,SJC
01040710,-2,590,SEA,SFO
01042030,-2,605,SEA,SJC
01040955,6,913,SEA,SAN
01040725,-1,913,SEA,SAN
01042125,7,590,SEA,SFO
01041840,-3,590,SEA,SFO
01041230,0,590,SEA,SFO
01040955,89,590,SEA,SFO
01041100,28,590,SEA,SFO
01041405,-5,590,SEA,SFO
01041215,-4,605,SEA,SJC
01041855,-5,605,SEA,SJC
01040710,-2,605,SEA,SJC
01041600,17,583,SEA,OAK
01040605,79,583,SEA,OAK
01041000,-2,583,SEA,OAK
01042130,-5,583,SEA,OAK
01042140,-6,526,SEA,SMF
01041855,-1,526,SEA,SMF
01040610,-2,829,SEA,LAX
01042140,-2,829,SEA,LAX
01041425,-1,829,SEA,LAX
01040900,-2,829,SEA,LAX
01041045,0,829,SEA,LAX
01041635,-4,829,SEA,LAX
01040650,-3,829,SEA,LAX
01042040,12,829,SEA,LAX
01041940,-5,829,SEA,LAX
01040715,0,829,SEA,LAX
01041845,15,913,SEA,SAN
01041210,0,913,SEA,SAN
01042105,-5,913,SEA,SAN
01040615,-1,913,SEA,SAN
01041055,-6,913,SEA,SAN
01041140,-2,850,SEA,SNA
01040835,-6,850,SEA,SNA
01041845,-5,850,SEA,SNA
01041725,24,850,SEA,SNA
01041425,-1,850,SEA,SNA
01041935,-4,814,SEA,BUR
01040755,1,814,SEA,BUR
01040615,-2,850,SEA,SNA
01041505,-11,814,SEA,BUR
01040730,-2,831,SEA,ONT
01041355,-7,831,SEA,ONT
01042050,-1,831,SEA,ONT
01041300,-3,858,SEA,PSP
01040640,-5,858,SEA,PSP
01040910,-1,858,SEA,PSP
01040810,1,753,SEA,LAS
01040705,-6,753,SEA,LAS
01041430,-2,753,SEA,LAS
01041235,7,753,SEA,LAS
01040900,-3,753,SEA,LAS
01041850,35,753,SEA,LAS
01042115,-5,753,SEA,LAS
01041855,-5,962,SEA,PHX
01042020,4,962,SEA,PHX
01040720,1,962,SEA,PHX
01040945,-2,962,SEA,PHX
01041225,-2,1057,SEA,TUS
01041410,-4,962,SEA,PHX
01041145,50,1538,SEA,AUS
01041305,7,1442,SEA,DFW
01040640,1,1442,SEA,DFW
01041405,81,890,SEA,DEN
01041930,-7,890,SEA,DEN
01041205,0,194,SEA,GEG
01040955,126,890,SEA,DEN
01040650,103,890,SEA,DEN
01041240,3,1542,SEA,SAT
01042000,-3,194,SEA,GEG
01042300,-3,194,SEA,GEG
01041320,0,598,SEA,SLC
01040700,-5,598,SEA,SLC
01041020,20,1628,SEA,IAH
01042130,-1,1259,SEA,ANC
01040805,32,1896,SEA,ATL
01041155,6,1485,SEA,STL
01041030,-1,1294,SEA,MCI
01040715,2,526,SEA,SMF
01041740,2,2347,SEA,LIH
01041015,-5,2336,SEA,KOA
01041035,-2,2326,SEA,HNL
01041820,-5,2326,SEA,HNL
01040830,0,2294,SEA,OGG
01041640,-2,2294,SEA,OGG
01040850,0,2347,SEA,LIH
01041700,1,2326,SEA,HNL
01041745,4,1259,SEA,ANC
01042040,8,1259,SEA,ANC
01051410,6,2023,SEA,DCA
01050810,-5,2023,SEA,DCA
01050905,-1,2087,SEA,EWR
01050935,3,2169,SEA,BOS
01051545,-2,2087,SEA,EWR
01050800,-3,2219,SEA,MCO
01051235,240,1495,SEA,ORD
01052205,-2,2169,SEA,BOS
01050830,163,1495,SEA,ORD
01050845,174,2067,SEA,PHL
01050840,-3,2361,SEA,FLL
01050655,-2,1216,SEA,MSP
01051300,-2,1216,SEA,MSP
01050755,0,790,SEA,JNU
01050705,25,591,SEA,KTN
01051455,32,591,SEA,KTN
01051840,-2,591,SEA,KTN
01051120,12,790,SEA,JNU
01050600,-5,1259,SEA,ANC
01050800,-2,1259,SEA,ANC
01051625,-3,1259,SEA,ANC
01051535,0,1259,SEA,ANC
01052300,-2,1259,SEA,ANC
01051815,2,1259,SEA,ANC
01052015,3,1259,SEA,ANC
01052350,1,1259,SEA,ANC
01051325,-3,1332,SEA,FAI
01052305,-4,1332,SEA,FAI
01051035,-4,1259,SEA,ANC
01051955,160,1332,SEA,FAI
01050600,2,605,SEA,SJC
01050710,14,590,SEA,SFO
01052030,-4,605,SEA,SJC
01050955,-4,913,SEA,SAN
01050725,11,913,SEA,SAN
01052125,4,590,SEA,SFO
01051840,2,590,SEA,SFO
01050610,-6,590,SEA,SFO
01051230,-3,590,SEA,SFO
01051100,-3,590,SEA,SFO
01051405,6,590,SEA,SFO
01051215,-4,605,SEA,SJC
01050710,-2,605,SEA,SJC
01051600,-6,583,SEA,OAK
01050605,-9,583,SEA,OAK
01051000,30,583,SEA,OAK
01052130,-5,583,SEA,OAK
01051350,-4,526,SEA,SMF
01052140,-3,526,SEA,SMF
01051855,-2,526,SEA,SMF
01050610,0,829,SEA,LAX
01052140,-7,829,SEA,LAX
01051425,-1,829,SEA,LAX
01050900,10,829,SEA,LAX
01051045,37,829,SEA,LAX
01051825,-2,829,SEA,LAX
01051635,3,829,SEA,LAX
01050650,3,829,SEA,LAX
01052040,13,829,SEA,LAX
01051940,-2,829,SEA,LAX
01050715,1,829,SEA,LAX
01051845,-1,913,SEA,SAN
01051210,-3,913,SEA,SAN
01052105,-7,913,SEA,SAN
01050615,-5,913,SEA,SAN
01051055,-10,913,SEA,SAN
01051140,1,850,SEA,SNA
01050835,-1,850,SEA,SNA
01051845,-3,850,SEA,SNA
01051725,11,850,SEA,SNA
01051425,-5,850,SEA,SNA
01051945,-13,850,SEA,SNA
01051935,-5,814,SEA,BUR
01050755,-1,814,SEA,BUR
01051505,-1,814,SEA,BUR
01050730,-1,831,SEA,ONT
01051355,-4,831,SEA,ONT
01051300,10,858,SEA,PSP
01050640,-2,858,SEA,PSP
01050910,10,858,SEA,PSP
01050810,-2,753,SEA,LAS
01050705,-4,753,SEA,LAS
01051430,-1,753,SEA,LAS
01051235,-4,753,SEA,LAS
01050900,-2,753,SEA,LAS
01051850,9,753,SEA,LAS
01052115,-6,753,SEA,LAS
01051855,0,962,SEA,PHX
01052020,0,962,SEA,PHX
01050720,0,962,SEA,PHX
01050945,4,962,SEA,PHX
01051225,-2,1057,SEA,TUS
01051410,-5,962,SEA,PHX
01051145,16,1538,SEA,AUS
01051305,-3,1442,SEA,DFW
01050640,2,1442,SEA,DFW
01051405,-3,890,SEA,DEN
01051930,0,890,SEA,DEN
01051205,-2,194,SEA,GEG
01050955,-1,890,SEA,DEN
01050650,-4,890,SEA,DEN
01051240,-1,1542,SEA,SAT
01052000,-5,194,SEA,GEG
01052300,-4,194,SEA,GEG
01051320,2,598,SEA,SLC
01050700,0,598,SEA,SLC
01051020,10,1628,SEA,IAH
01052130,0,1259,SEA,ANC
01050805,2,1896,SEA,ATL
01051155,0,1485,SEA,STL
01051030,-4,1294,SEA,MCI
01050715,-2,526,SEA,SMF
01051015,-4,2336,SEA,KOA
01051035,6,2326,SEA,HNL
01051820,0,2326,SEA,HNL
01050830,9,2294,SEA,OGG
01051640,-4,2294,SEA,OGG
01050850,15,2347,SEA,LIH
01051740,-3,2336,SEA,KOA
01051700,12,2326,SEA,HNL
01052200,27,1259,SEA,ANC
01061410,-1,2023,SEA,DCA
01060810,0,2023,SEA,DCA
01060905,-2,2087,SEA,EWR
01060935,-3,2169,SEA,BOS
01061545,1,2087,SEA,EWR
01060800,132,2219,SEA,MCO
01061235,-2,1495,SEA,ORD
01062205,3,2169,SEA,BOS
01060830,0,1495,SEA,ORD
01060845,5,2067,SEA,PHL
01060840,7,2361,SEA,FLL
01060655,0,1216,SEA,MSP
01061300,36,1216,SEA,MSP
01060755,-1,790,SEA,JNU
01060705,-2,591,SEA,KTN
01061455,-3,591,SEA,KTN
01061840,-1,591,SEA,KTN
01061120,-6,790,SEA,JNU
01060600,0,1259,SEA,ANC
01060800,-2,1259,SEA,ANC
01061625,-3,1259,SEA,ANC
01061535,-1,1259,SEA,ANC
01062300,2,1259,SEA,ANC
01061815,0,1259,SEA,ANC
01062015,9,1259,SEA,ANC
01061245,1,1259,SEA,ANC
01062350,-1,1259,SEA,ANC
01061325,-6,1332,SEA,FAI
01062305,3,1332,SEA,FAI
01061035,-4,1259,SEA,ANC
01061955,-8,1332,SEA,FAI
01060600,1,605,SEA,SJC
01060710,0,590,SEA,SFO
01062030,-9,605,SEA,SJC
01060955,-6,913,SEA,SAN
01060725,-1,913,SEA,SAN
01062125,-5,590,SEA,SFO
01061840,2,590,SEA,SFO
01060610,-7,590,SEA,SFO
01061230,1,590,SEA,SFO
01060955,3,590,SEA,SFO
01061100,-7,590,SEA,SFO
01061405,-1,590,SEA,SFO
01061600,-7,605,SEA,SJC
01061215,-3,605,SEA,SJC
01060710,0,605,SEA,SJC
01061600,-5,583,SEA,OAK
01060605,-6,583,SEA,OAK
01061000,13,583,SEA,OAK
01062130,-2,583,SEA,OAK
01061350,-9,526,SEA,SMF
01062140,-8,526,SEA,SMF
01061855,-6,526,SEA,SMF
01060610,27,829,SEA,LAX
01062140,-4,829,SEA,LAX
01061425,-2,829,SEA,LAX
01060900,-4,829,SEA,LAX
01061045,-6,829,SEA,LAX
01061825,3,829,SEA,LAX
01061635,-5,829,SEA,LAX
01060650,-3,829,SEA,LAX
01061940,-1,829,SEA,LAX
01060715,-2,829,SEA,LAX
01061845,-1,913,SEA,SAN
01061410,-3,913,SEA,SAN
01062105,-6,913,SEA,SAN
01060615,-4,913,SEA,SAN
01061125,-7,913,SEA,SAN
01061140,-8,850,SEA,SNA
01060835,-2,850,SEA,SNA
01061845,-8,850,SEA,SNA
01061425,12,850,SEA,SNA
01061945,-7,850,SEA,SNA
01061935,-4,814,SEA,BUR
01060755,-2,814,SEA,BUR
01060615,-5,850,SEA,SNA
01061505,-6,814,SEA,BUR
01060730,-5,831,SEA,ONT
01061355,-7,831,SEA,ONT
01061300,-8,858,SEA,PSP
01060910,-1,858,SEA,PSP
01060810,-2,753,SEA,LAS
01060600,-1,753,SEA,LAS
01060705,-3,753,SEA,LAS
01061430,-1,753,SEA,LAS
01060900,-4,753,SEA,LAS
01061850,1,753,SEA,LAS
01062115,-2,753,SEA,LAS
01061855,0,962,SEA,PHX
01062020,0,962,SEA,PHX
01060720,-7,962,SEA,PHX
01060945,19,962,SEA,PHX
01061225,-4,1057,SEA,TUS
01061410,6,962,SEA,PHX
01061145,-3,1538,SEA,AUS
01061305,14,1442,SEA,DFW
01060640,5,1442,SEA,DFW
01061405,-9,890,SEA,DEN
01061930,-3,890,SEA,DEN
01061205,5,194,SEA,GEG
01060955,-1,890,SEA,DEN
01060650,-3,890,SEA,DEN
01061240,-5,1542,SEA,SAT
01062000,-2,194,SEA,GEG
01062300,2,194,SEA,GEG
01061320,-7,598,SEA,SLC
01060700,-5,598,SEA,SLC
01061020,6,1628,SEA,IAH
01062130,0,1259,SEA,ANC
01060805,3,1896,SEA,ATL
01061155,-2,1485,SEA,STL
01061030,0,1294,SEA,MCI
01060715,-4,526,SEA,SMF
01061015,-1,2336,SEA,KOA
01061035,2,2326,SEA,HNL
01061820,-3,2326,SEA,HNL
01060830,1,2294,SEA,OGG
01061640,-7,2294,SEA,OGG
01060850,-3,2347,SEA,LIH
01061740,-5,2336,SEA,KOA
01061700,6,2326,SEA,HNL
01071410,0,2023,SEA,DCA
01070810,0,2023,SEA,DCA
01070905,3,2087,SEA,EWR
01070935,10,2169,SEA,BOS
01070800,-3,2219,SEA,MCO
01071235,-3,1495,SEA,ORD
01070830,8,1495,SEA,ORD
01070845,34,2067,SEA,PHL
01070840,-7,2361,SEA,FLL
01070655,-5,1216,SEA,MSP
01071300,-4,1216,SEA,MSP
01070755,4,790,SEA,JNU
01070705,0,591,SEA,KTN
01071455,-1,591,SEA,KTN
01071840,-2,591,SEA,KTN
01071120,-1,790,SEA,JNU
01070600,2,1259,SEA,ANC
01070800,-7,1259,SEA,ANC
01071625,-3,1259,SEA,ANC
01071535,45,1259,SEA,ANC
01072300,-3,1259,SEA,ANC
01071815,-1,1259,SEA,ANC
01072015,1,1259,SEA,ANC
01071245,-3,1259,SEA,ANC
01072350,-3,1259,SEA,ANC
01071325,-4,1332,SEA,FAI
01072305,2,1332,SEA,FAI
01071035,-3,1259,SEA,ANC
01071955,-5,1332,SEA,FAI
01070710,-1,590,SEA,SFO
01072030,-7,605,SEA,SJC
01070725,-1,913,SEA,SAN
01072125,-4,590,SEA,SFO
01071840,0,590,SEA,SFO
01071230,-2,590,SEA,SFO
01070955,-3,590,SEA,SFO
01071100,16,590,SEA,SFO
01071405,0,590,SEA,SFO
01071600,-6,605,SEA,SJC
01070600,-2,605,SEA,SJC
01070710,-3,605,SEA,SJC
01071600,-4,583,SEA,OAK
01070605,24,583,SEA,OAK
01071000,-4,583,SEA,OAK
01072130,-6,583,SEA,OAK
01071350,15,526,SEA,SMF
01072140,-2,526,SEA,SMF
01071855,9,526,SEA,SMF
01070610,1,829,SEA,LAX
01072140,-3,829,SEA,LAX
01071425,3,829,SEA,LAX
01070900,-4,829,SEA,LAX
01071045,-5,829,SEA,LAX
01071635,-1,829,SEA,LAX
01070650,-1,829,SEA,LAX
01071940,8,829,SEA,LAX
01070715,-2,829,SEA,LAX
01071845,-7,913,SEA,SAN
01071410,0,913,SEA,SAN
01072105,4,913,SEA,SAN
01070955,0,913,SEA,SAN
01070615,-2,913,SEA,SAN
01071125,-6,913,SEA,SAN
01071140,-1,850,SEA,SNA
01070835,-5,850,SEA,SNA
01071845,0,850,SEA,SNA
01071425,-11,850,SEA,SNA
01071945,-5,850,SEA,SNA
01071935,-3,814,SEA,BUR
01070755,-7,814,SEA,BUR
01070615,-3,850,SEA,SNA
01071505,-7,814,SEA,BUR
01070730,-6,831,SEA,ONT
01071355,4,831,SEA,ONT
01071300,-1,858,SEA,PSP
01070910,-2,858,SEA,PSP
01070810,-1,753,SEA,LAS
01070600,4,753,SEA,LAS
01070705,-6,753,SEA,LAS
01071430,-3,753,SEA,LAS
01070900,72,753,SEA,LAS
01071850,-5,753,SEA,LAS
01071855,16,962,SEA,PHX
01072020,-4,962,SEA,PHX
01070720,-4,962,SEA,PHX
01070945,1,962,SEA,PHX
01071225,0,1057,SEA,TUS
01071410,-2,962,SEA,PHX
01071145,-1,1538,SEA,AUS
01071305,4,1442,SEA,DFW
01070640,0,1442,SEA,DFW
01071405,13,890,SEA,DEN
01071930,-2,890,SEA,DEN
01071205,-8,194,SEA,GEG
01070955,-1,890,SEA,DEN
01070650,-3,890,SEA,DEN
01071240,-2,1542,SEA,SAT
01072000,-2,194,SEA,GEG
01072300,-5,194,SEA,GEG
01071320,-8,598,SEA,SLC
01070700,-1,598,SEA,SLC
01071020,7,1628,SEA,IAH
01072130,7,1259,SEA,ANC
01070805,33,1896,SEA,ATL
01071155,2,1485,SEA,STL
01071030,15,1294,SEA,MCI
01070715,-3,526,SEA,SMF
01071740,-4,2347,SEA,LIH
01071015,0,2336,SEA,KOA
01071035,-3,2326,SEA,HNL
01071820,-9,2326,SEA,HNL
01070830,53,2294,SEA,OGG
01071640,0,2294,SEA,OGG
01070850,0,2347,SEA,LIH
01071700,-7,2326,SEA,HNL
01081410,-11,2023,SEA,DCA
01080810,-3,2023,SEA,DCA
01080905,0,2087,SEA,EWR
01080935,-8,2169,SEA,BOS
01080800,0,2219,SEA,MCO
01081235,0,1495,SEA,ORD
01082205,-6,2169,SEA,BOS
01080830,10,1495,SEA,ORD
01080845,-1,2067,SEA,PHL
01080840,-7,2361,SEA,FLL
01080655,-8,1216,SEA,MSP
01081300,-2,1216,SEA,MSP
01080755,49,790,SEA,JNU
01080705,-1,591,SEA,KTN
01081455,0,591,SEA,KTN
01081840,0,591,SEA,KTN
01081120,84,790,SEA,JNU
01080600,-3,1259,SEA,ANC
01080800,-3,1259,SEA,ANC
01081535,2,1259,SEA,ANC
01082300,9,1259,SEA,ANC
01081815,-6,1259,SEA,ANC
01082015,-1,1259,SEA,ANC
01081245,28,1259,SEA,ANC
01082200,0,1259,SEA,ANC
01082350,2,1259,SEA,ANC
01081325,51,1332,SEA,FAI
01082305,4,1332,SEA,FAI
01081035,-8,1259,SEA,ANC
01081955,-4,1332,SEA,FAI
01080710,33,590,SEA,SFO
01082030,0,605,SEA,SJC
01080725,-3,913,SEA,SAN
01082125,1,590,SEA,SFO
01081840,2,590,SEA,SFO
01080610,-5,590,SEA,SFO
01081230,24,590,SEA,SFO
01080955,12,590,SEA,SFO
01081100,67,590,SEA,SFO
01081405,43,590,SEA,SFO
01081600,-2,605,SEA,SJC
01081215,-8,605,SEA,SJC
01080600,-9,605,SEA,SJC
01080710,-1,605,SEA,SJC
01081600,-5,583,SEA,OAK
01080605,-1,583,SEA,OAK
01081000,-6,583,SEA,OAK
01082130,-5,583,SEA,OAK
01081350,-2,526,SEA,SMF
01081855,9,526,SEA,SMF
01080610,-2,829,SEA,LAX
01082140,-8,829,SEA,LAX
01081425,-1,829,SEA,LAX
01080900,-6,829,SEA,LAX
01081045,-2,829,SEA,LAX
01081825,-5,829,SEA,LAX
01081635,-1,829,SEA,LAX
01080650,-5,829,SEA,LAX
01081940,7,829,SEA,LAX
01080715,-4,829,SEA,LAX
01081845,-2,913,SEA,SAN
01081410,-1,913,SEA,SAN
01082105,3,913,SEA,SAN
01080955,0,913,SEA,SAN
01080615,-1,913,SEA,SAN
01081125,-3,913,SEA,SAN
01081140,-1,850,SEA,SNA
01080835,-4,850,SEA,SNA
01081845,-7,850,SEA,SNA
01081425,-5,850,SEA,SNA
01081945,-9,850,SEA,SNA
01081935,-2,814,SEA,BUR
01080755,-6,814,SEA,BUR
01080615,-6,850,SEA,SNA
01081505,-4,814,SEA,BUR
01080730,-4,831,SEA,ONT
01081355,-3,831,SEA,ONT
01081300,-1,858,SEA,PSP
01080910,-2,858,SEA,PSP
01080810,-4,753,SEA,LAS
01080600,-6,753,SEA,LAS
01080705,-8,753,SEA,LAS
01081430,-5,753,SEA,LAS
01080900,-5,753,SEA,LAS
01081850,-2,753,SEA,LAS
01081855,11,962,SEA,PHX
01082020,-7,962,SEA,PHX
01080720,0,962,SEA,PHX
01080945,-5,962,SEA,PHX
01081225,-2,1057,SEA,TUS
01081410,-2,962,SEA,PHX
01081145,0,1538,SEA,AUS
01081305,1,1442,SEA,DFW
01080640,3,1442,SEA,DFW
01081405,-5,890,SEA,DEN
01081930,-6,890,SEA,DEN
01081205,48,194,SEA,GEG
01080955,-5,890,SEA,DEN
01080650,-3,890,SEA,DEN
01081240,3,1542,SEA,SAT
01082000,-5,194,SEA,GEG
01082300,-4,194,SEA,GEG
01081320,-7,598,SEA,SLC
01080700,-6,598,SEA,SLC
01081020,18,1628,SEA,IAH
01082130,3,1259,SEA,ANC
01080805,0,1896,SEA,ATL
01081155,1,1485,SEA,STL
01081030,-6,1294,SEA,MCI
01080715,-6,526,SEA,SMF
01081015,-5,2336,SEA,KOA
01081035,11,2326,SEA,HNL
01081820,6,2326,SEA,HNL
01080830,0,2294,SEA,OGG
01081640,5,2294,SEA,OGG
01080850,6,2347,SEA,LIH
01081740,-3,2336,SEA,KOA
01081700,0,2326,SEA,HNL
01091410,-2,2023,SEA,DCA
01090810,-3,2023,SEA,DCA
01090905,-1,2087,SEA,EWR
01090935,0,2169,SEA,BOS
01091545,15,2087,SEA,EWR
01090800,-4,2219,SEA,MCO
01091235,12,1495,SEA,ORD
01092205,-3,2169,SEA,BOS
01090830,-3,1495,SEA,ORD
01090845,1,2067,SEA,PHL
01090840,0,2361,SEA,FLL
01090655,-5,1216,SEA,MSP
01091300,-4,1216,SEA,MSP
01090755,-9,790,SEA,JNU
01090705,-1,591,SEA,KTN
01091455,8,591,SEA,KTN
01091840,16,591,SEA,KTN
01091120,-2,790,SEA,JNU
01090600,-2,1259,SEA,ANC
01090800,-7,1259,SEA,ANC
01091535,3,1259,SEA,ANC
01092300,0,1259,SEA,ANC
01091815,-3,1259,SEA,ANC
01092015,4,1259,SEA,ANC
01091245,-2,1259,SEA,ANC
01092200,14,1259,SEA,ANC
01092350,-3,1259,SEA,ANC
01091325,12,1332,SEA,FAI
01092305,-2,1332,SEA,FAI
01091035,4,1259,SEA,ANC
01091955,-1,1332,SEA,FAI
01090600,-10,605,SEA,SJC
01090710,65,590,SEA,SFO
01092030,-8,605,SEA,SJC
01090955,-2,913,SEA,SAN
01090725,0,913,SEA,SAN
01092125,11,590,SEA,SFO
01091840,-3,590,SEA,SFO
01090610,-8,590,SEA,SFO
01091230,39,590,SEA,SFO
01090955,76,590,SEA,SFO
01091100,89,590,SEA,SFO
01091405,22,590,SEA,SFO
01091600,-4,605,SEA,SJC
01091215,-5,605,SEA,SJC
01090710,1,605,SEA,SJC
01091600,77,583,SEA,OAK
01090605,-6,583,SEA,OAK
01091000,-7,583,SEA,OAK
01092130,-3,583,SEA,OAK
01091350,-3,526,SEA,SMF
01092140,0,526,SEA,SMF
01091855,5,526,SEA,SMF
01090610,-4,829,SEA,LAX
01092140,53,829,SEA,LAX
01091425,5,829,SEA,LAX
01090900,-6,829,SEA,LAX
01091045,14,829,SEA,LAX
01091825,-1,829,SEA,LAX
01091635,-4,829,SEA,LAX
01090650,-6,829,SEA,LAX
01091940,49,829,SEA,LAX
01090715,-6,829,SEA,LAX
01091845,27,913,SEA,SAN
01091410,-1,913,SEA,SAN
01092105,0,913,SEA,SAN
01090615,-5,913,SEA,SAN
01091125,-3,913,SEA,SAN
01091140,-3,850,SEA,SNA
01090835,-4,850,SEA,SNA
01091845,-3,850,SEA,SNA
01091425,-6,850,SEA,SNA
01091945,-8,850,SEA,SNA
01091935,-2,814,SEA,BUR
01090755,-9,814,SEA,BUR
01090615,-11,850,SEA,SNA
01091505,-2,814,SEA,BUR
01090730,-1,831,SEA,ONT
01091355,-3,831,SEA,ONT
01091300,-4,858,SEA,PSP
01090910,9,858,SEA,PSP
01090810,-3,753,SEA,LAS
01090600,-3,753,SEA,LAS
01090705,-2,753,SEA,LAS
01091430,1,753,SEA,LAS
01090900,-8,753,SEA,LAS
01091850,-4,753,SEA,LAS
01092115,-2,753,SEA,LAS
01091855,-8,962,SEA,PHX
01092020,5,962,SEA,PHX
01090720,-3,962,SEA,PHX
01090945,42,962,SEA,PHX
01091225,-3,1057,SEA,TUS
01091410,19,962,SEA,PHX
01091145,3,1538,SEA,AUS
01091305,-3,1442,SEA,DFW
01090640,-2,1442,SEA,DFW
01091405,-11,890,SEA,DEN
01091930,20,890,SEA,DEN
01091205,0,194,SEA,GEG
01090955,32,890,SEA,DEN
01090650,-4,890,SEA,DEN
01091240,-5,1542,SEA,SAT
01092000,-4,194,SEA,GEG
01092300,-4,194,SEA,GEG
01091320,-5,598,SEA,SLC
01090700,-6,598,SEA,SLC
01091020,8,1628,SEA,IAH
01092130,7,1259,SEA,ANC
01090805,4,1896,SEA,ATL
01091155,-5,1485,SEA,STL
01091030,-11,1294,SEA,MCI
01090715,-6,526,SEA,SMF
01091740,8,2347,SEA,LIH
01091015,5,2336,SEA,KOA
01091035,4,2326,SEA,HNL
01091820,-3,2326,SEA,HNL
01090830,-3,2294,SEA,OGG
01091640,-4,2294,SEA,OGG
01090850,-3,2347,SEA,LIH
01091700,2,2326,SEA,HNL
01101410,-8,2023,SEA,DCA
01100810,-7,2023,SEA,DCA
01100905,59,2087,SEA,EWR
01102150,9,2219,SEA,MCO
01100935,-3,2169,SEA,BOS
01101545,-4,2087,SEA,EWR
01100800,-7,2219,SEA,MCO
01101235,52,1495,SEA,ORD
01102205,-4,2169,SEA,BOS
01101805,-3,1495,SEA,ORD
01100830,1,1495,SEA,ORD
01100845,-2,2067,SEA,PHL
01100840,-4,2361,SEA,FLL
01100655,-6,1216,SEA,MSP
01101300,-6,1216,SEA,MSP
01100755,14,790,SEA,JNU
01100705,-6,591,SEA,KTN
01101455,8,591,SEA,KTN
01101840,0,591,SEA,KTN
01101120,19,790,SEA,JNU
01100600,-4,1259,SEA,ANC
01100800,14,1259,SEA,ANC
01101625,-2,1259,SEA,ANC
01101535,-5,1259,SEA,ANC
01102300,41,1259,SEA,ANC
01101815,-2,1259,SEA,ANC
01102015,41,1259,SEA,ANC
01101245,-1,1259,SEA,ANC
01102350,98,1259,SEA,ANC
01101325,5,1332,SEA,FAI
01102305,-4,1332,SEA,FAI
01101035,-6,1259,SEA,ANC
01101955,-1,1332,SEA,FAI
01100600,-8,605,SEA,SJC
01100710,2,590,SEA,SFO
01102030,-6,605,SEA,SJC
01100955,-3,913,SEA,SAN
01100725,-3,913,SEA,SAN
01102125,-3,590,SEA,SFO
01101840,-1,590,SEA,SFO
01100610,-4,590,SEA,SFO
01101230,-1,590,SEA,SFO
01100955,35,590,SEA,SFO
01101100,45,590,SEA,SFO
01101405,-4,590,SEA,SFO
01101600,-2,605,SEA,SJC
01101215,-7,605,SEA,SJC
01100710,-4,605,SEA,SJC
01101600,4,583,SEA,OAK
01100605,-7,583,SEA,OAK
01101000,-2,583,SEA,OAK
01102130,4,583,SEA,OAK
01101350,22,526,SEA,SMF
01102140,16,526,SEA,SMF
01101855,11,526,SEA,SMF
01100610,-6,829,SEA,LAX
01102140,16,829,SEA,LAX
01101425,41,829,SEA,LAX
01100900,-5,829,SEA,LAX
01101045,-6,829,SEA,LAX
01101825,0,829,SEA,LAX
01101635,-1,829,SEA,LAX
01100650,-5,829,SEA,LAX
01101940,-4,829,SEA,LAX
01100715,-2,829,SEA,LAX
01101845,-3,913,SEA,SAN
01102105,-6,913,SEA,SAN
01100615,-7,913,SEA,SAN
01101125,-7,913,SEA,SAN
01101140,1,850,SEA,SNA
01100835,-9,850,SEA,SNA
01101845,-5,850,SEA,SNA
01101425,1,850,SEA,SNA
01101945,-5,850,SEA,SNA
01101935,-10,814,SEA,BUR
01100755,-6,814,SEA,BUR
01100615,-7,850,SEA,SNA
01101505,3,814,SEA,BUR
01100730,-3,831,SEA,ONT
01101355,-4,831,SEA,ONT
01101300,-5,858,SEA,PSP
01100910,-3,858,SEA,PSP
01100810,-3,753,SEA,LAS
01100600,-5,753,SEA,LAS
01100705,1,753,SEA,LAS
01101430,40,753,SEA,LAS
01100900,-3,753,SEA,LAS
01101850,4,753,SEA,LAS
01102115,-7,753,SEA,LAS
01101855,10,962,SEA,PHX
01102020,-6,962,SEA,PHX
01100720,-3,962,SEA,PHX
01100945,-5,962,SEA,PHX
01101225,-11,1057,SEA,TUS
01101410,-1,962,SEA,PHX
01101145,-2,1538,SEA,AUS
01101305,14,1442,SEA,DFW
01100640,-4,1442,SEA,DFW
01101405,-4,890,SEA,DEN
01101930,-4,890,SEA,DEN
01101205,-7,194,SEA,GEG
01100955,-1,890,SEA,DEN
01100650,-2,890,SEA,DEN
01101240,4,1542,SEA,SAT
01102000,63,194,SEA,GEG
01102300,-1,194,SEA,GEG
01101320,-4,598,SEA,SLC
01100700,-3,598,SEA,SLC
01101020,21,1628,SEA,IAH
01102130,39,1259,SEA,ANC
01100805,-3,1896,SEA,ATL
01101155,59,1485,SEA,STL
01101030,-13,1294,SEA,MCI
01100715,-4,526,SEA,SMF
01101015,7,2336,SEA,KOA
01101035,-5,2326,SEA,HNL
01101820,0,2326,SEA,HNL
01100830,1,2294,SEA,OGG
01101640,-2,2294,SEA,OGG
01100850,-3,2347,SEA,LIH
01101740,-2,2336,SEA,KOA
01101700,-6,2326,SEA,HNL
01111410,0,2023,SEA,DCA
01110810,-5,2023,SEA,DCA
01110905,130,2087,SEA,EWR
01112150,26,2219,SEA,MCO
01110935,-4,2169,SEA,BOS
01110800,5,2219,SEA,MCO
01110830,-2,1495,SEA,ORD
01110845,46,2067,SEA,PHL
01110840,0,2361,SEA,FLL
01110655,-7,1216,SEA,MSP
01111300,-5,1216,SEA,MSP
